zona,restaurante,archivo,tipo,plato_o_descripcion,fuente,url_origen,ancho_px,alto_px
albaicin,Cafe 4 Gatos,cafe-4-gatos-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Caf%C3%A9+4+Gatos/@37.179132,-3.5949983,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc766cbe0bf:0xd8d35ab1944b9ccc!8m2!3d37.179132!4d-3.5949983!16s%2Fg%2F1hc6zq0w1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-01.jpg,plato_estrella,cocina mediterranea carne,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2000,1500
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",922,2048
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1600,900
albaicin,Estrellas de San Nicolas,estrellas-de-san-nicolas-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Estrellas+de+San+Nicol%C3%A1s/@37.1811436,-3.5923135,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fdb30fd01991:0xf16697b05a37d834!8m2!3d37.1811436!4d-3.5923135!16s%2Fg%2F1tgpcmjj?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,El Higo,el-higo-01.jpg,plato_estrella,tajine cocina fusion,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Higo,el-higo-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1440,1920
albaicin,El Higo,el-higo-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,El Higo,el-higo-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1542,2048
albaicin,El Higo,el-higo-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Higo,el-higo-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Higo,el-higo-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,El Higo,el-higo-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1104,829
albaicin,El Higo,el-higo-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1280
albaicin,El Higo,el-higo-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/El+Higo/@37.1831339,-3.5926795,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc66cb5daeb:0xb4bb89f0659d068a!8m2!3d37.1831339!4d-3.5926795!16s%2Fg%2F11bwh5cmx7?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Casa Pasteles,casa-pasteles-01.jpg,plato_estrella,tapas desayuno churros,google.com,"https://www.google.com/maps/search/Casa+Pasteles+Granada+Espa%C3%B1a/@37.1720977,-3.5892847,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1403
albaicin,Casa Pasteles,casa-pasteles-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/search/Casa+Pasteles+Granada+Espa%C3%B1a/@37.1720977,-3.5892847,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,922
albaicin,Casa Pasteles,casa-pasteles-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/search/Casa+Pasteles+Granada+Espa%C3%B1a/@37.1720977,-3.5892847,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1152,2048
albaicin,Carmen Aben Humeya,carmen-aben-humeya-01.jpg,plato_estrella,cordero cocina mediterranea,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1363
albaicin,Carmen Aben Humeya,carmen-aben-humeya-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,Carmen Aben Humeya,carmen-aben-humeya-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1542,2048
albaicin,Carmen Aben Humeya,carmen-aben-humeya-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen Aben Humeya,carmen-aben-humeya-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen Aben Humeya,carmen-aben-humeya-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1584,885
albaicin,Carmen Aben Humeya,carmen-aben-humeya-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen Aben Humeya,carmen-aben-humeya-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Carmen Aben Humeya,carmen-aben-humeya-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1363
albaicin,Carmen Aben Humeya,carmen-aben-humeya-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Carmen+De+Aben+Humeya/@37.1806799,-3.5917093,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7d6684405:0xbfa3a8b82c110c78!8m2!3d37.1806799!4d-3.5917093!16s%2Fg%2F1tcy5nmn?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-01.jpg,plato_estrella,solomillo iberico cocina granadina,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1277,1585
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1127
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1359,900
albaicin,Carmen Mirador de Aixa,carmen-mirador-de-aixa-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Carmen+Mirador+De+Aixa/@37.1809879,-3.5912517,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc879b2eae5:0xd0e80a5de9abee6c!8m2!3d37.1809879!4d-3.5912517!16s%2Fg%2F1thp9bb5?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1920,1080
albaicin,Mirador de Morayma,mirador-de-morayma-01.jpg,plato_estrella,remojon granadino cocina nazari,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1536
albaicin,Mirador de Morayma,mirador-de-morayma-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-05.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1500,2000
albaicin,Mirador de Morayma,mirador-de-morayma-06.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1157,2048
albaicin,Mirador de Morayma,mirador-de-morayma-07.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-08.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-09.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1536,2048
albaicin,Mirador de Morayma,mirador-de-morayma-10.jpg,establecimiento,"fachada, terraza o ambiente",google.com,"https://www.google.com/maps/place/Restaurante+Mirador+de+Morayma/@37.1807553,-3.5895934,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc85acc126b:0x9ed232da98a12cdd!8m2!3d37.1807553!4d-3.5895934!16s%2Fg%2F1tfmdlcp?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2048,1153
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-01.jpg,plato_estrella,carne a la brasa cocina granadina,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1024,768
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-02.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1920
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-03.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",1080,1245
albaicin,El Huerto de Juan Ranas,el-huerto-de-juan-ranas-04.jpg,plato,plato representativo,google.com,"https://www.google.com/maps/place/El+Huerto+de+Juan+Ranas,+La+Terraza./@37.1809919,-3.5921412,17z/data=!3m1!4b1!4m6!3m5!1s0xd71fcc7c98324f7:0xe0c1eddf72e91495!8m2!3d37.1809919!4d-3.5921412!16s%2Fg%2F1tjtkmmd?entry=ttu&g_ep=EgoyMDI2MDkwMi4wIKXMDSoASAFQAw%3D%3D",2000,1500
